issuekey,title,description,component,Altmetrics,Audio Solution Pack,BagIt,Basic Image Solution Pack,Batch,Batch Ingest Module 6.x (Deprecated),Book Batch,Book Solution Pack,Bookmark,Checksum,Checksum Checker,Collection Manager 6.x (Deprecated),Collection Solution Pack,Compound Object Solution Pack,Content Model Viewer 6.x (Deprecated),Disk Image Solution Pack,Documentation,Drupal Servlet Filter,Entities Solution Pack,FITS module,Fedora Microservices,Harvester Module 6.x (Deprecated),IP Embargo,Image Annotation Solution Pack,Importer,Internet Archive Bookreader,Islandora Image Viewer (Deprecated),Islandora Module (Core),JWPlayer,Large Image Solution Pack,MARCXML,Newspaper Batch,Newspaper Solution Pack,OAI Provider,OCR,Object Field (PID Field),Objective Forms,Ontology,OpenSeadragon,PDF Solution Pack,PDF.js,PHP Lib,PREMIS,Paged Content,Pathauto,Populator,Scholar Module,Scholar Module 6.x (Deprecated),Simple Workflow,Solr Facet Pages,Solr Metadata,Solr Search,Solr Views,Sync (Deprecated),Tuque API,Usage Stats,User Interface,Video Solution Pack,Video.js,Virtual machine,Web ARChive Solution Pack,XACML Editor,XACML Policies,XML Form Builder,XML Form Element: FieldPanel,XML Sitemap,citeproc-php
ISLANDORA-60,Fatal error when ingesting very large image,"convert: sites/test.islandlives.ca/files/0001-132x52cm insert-58.5x26cm-lot1 no4-2.tiff: wrong data type 7 for ""RichTIFFIPTC""; tag ignored. `TIFFReadDirectory'. convert: sites/test.islandlives.ca/files/0001-132x52cm insert-58.5x26cm-lot1 no4-2.tiff: Bogus ""StripByteCounts"" field, ignoring and calculating from imagelength. `TIFFReadDirectory'. convert: sites/test.islandlives.ca/files/0001-132x52cm insert-58.5x26cm-lot1 no4-2.tiff: Read error at scanline 2868; got 15676 bytes, expected 49680. `TIFFFillStrip'.  Fatal error: require_once() [function.require]: Failed opening required 'sites/test.islandlives.ca/modules/fedora3/' (include_path='.:/usr/share/php:/usr/share/pear') in /var/www/drupal/sites/test.islandlives.ca/modules/fedora3/fedora_repository.module on line 139",Islandora Module (Core),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISLANDORA-61,Minor warnings in IR module,The following warnings appear when going to the fedorair/ir page:  Notice: Undefined property: stdClass::$profile_name in IrClass->browse_by_name_form() (line 1964 of /Applications/MAMP/htdocs/f3/sites/all/modules/ir/IrClass.php). Notice: Undefined property: stdClass::$profile_name in IrClass->browse_by_name_form() (line 1964 of /Applications/MAMP/htdocs/f3/sites/all/modules/ir/IrClass.php). Notice: Undefined variable: output in IrClass->browse_by_department() (line 1996 of /Applications/MAMP/htdocs/f3/sites/all/modules/ir/IrClass.php).,Scholar Module 6.x (Deprecated),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISLANDORA-62,confusing wording on step 1 of ingest form,"On step one of the ingestform it says "" A Content Model defines what is allowed in a collection and what to do with a file when it is uploaded (An example may creating a thumbnail from an image.).""  ""what is allowed in a collection"" isn't quite correct, since that is handled by the collection policy. I'm doing up some slides on what the various additions Islandora makes to Fedora's concepts of content models and collections and this text doesn't quite fit.",Islandora Module (Core),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISLANDORA-63,update documentation to include version of php required,Some users have experienced errors when installing Islandora on centos.  Centos installs an older version of php by default so we should mention the version of php that is required in the docs.,Documentation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISLANDORA-64,Create separate API module,To make it easier to get a presence on Drupal.org we should create a minimal functional module that is a wrapper for the Fedora API-A and API-M functions - this will also hopefully become a base for other people who want to use Drupal with Fedora without having to adopt all of our other customizations and serve as a base standard for using Fedora with Drupal.  Code is available from UPEI's svn at http://137.149.66.238/repos/fedoradrupalmodule/fedora_api,Islandora Module (Core),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISLANDORA-65,Fatal error when Fedora is not running,Fatal error occurrs when trying to access /fedora/repository page if Fedora is not running.  Should display a status message and be generally more helpful.,Islandora Module (Core),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISLANDORA-67,update documentation mentioning that there maybe a ulimit problem on sites that have a lot of searches.  This is related to quering gsearch.,gsearch may cause tomcat to crash with to many open file errors (ulimit errors).  Upping the os's open files limit can stop this.  This should be mentioned in the docs.,Documentation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISLANDORA-68,Undefined variable $action in ObjectHelper.inc,The following notice-level error message appears multiple times when viewing a fedora object:  Notice: Undefined variable: action in ObjectHelper->create_link_for_ds() (line 203 of /Applications/MAMP/htdocs/fullaccess/sites/8888.f3.local/modules/fedora_repository/ObjectHelper.inc).,Islandora Module (Core),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISLANDORA-69,Datastream labels contain URL-encoded characters,"When ingesting a file with special characters in the file name, such as {}, the filename gets escaped to safe URL format, however this makes for ugly-looking datastream labels.  Perhaps they should only be escaped if they are pargt of an HREF, and unescaped (or left as-is) when being displayed on the screen.",Islandora Module (Core),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISLANDORA-70,Purge and replace datastream icons should be in separate table cells,"In some Drupal themes the icons for replace datastream and purge datastream appear on top of one another instead of side-by-side.  This happens because they are in the same table cell, and the table row has been stretched to two lines high due to the length of one of the datastream labels.  These icons should be put into separate table cells each flushed to the right of the datastream list.",Islandora Module (Core),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISLANDORA-71,Content model methods need to specify module+file+class+function,"The way content models specify a method to be run on display and ingest and edit metadata form creation lets you specify a file, a class name, and a function name. We also need to be able to set a module name, so that modules that don't live inside the fedora_repository folder structure can be specified.  The format should look like this:    <datastreams>     <datastream dsid=""JP2"">       <display_method class=""IslandoraBook"" file=""book.inc"" module=""fedora_ilives"" method=""showFieldSets""/>     </datastream>     <datastream dsid=""TN""/>  When parsing this markup the content model rules processor should then be able to specify the file to load by calling drupal_get_path('module', 'fedora_ilives') as the base of the file's path.",Islandora Module (Core),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISLANDORA-72,Ingest forms need to match new calling convention,"The calling signature of buildIngestForm has changed, with the form_values parameter being dropped and only form_state being used.  Content models that have their own ingest and edit metadata forms need to be updated to match.",Islandora Module (Core),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISLANDORA-73,Add items to default allowed namespaces,"In the admin settings form, defined in formClass.inc, change the default value for the list of allowed fedora pid namespaces to include values that the user may come across, especially islandora: demo: test: ilives: vre:.",Islandora Module (Core),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISLANDORA-74,Drupal variables not set on install,"Variables like fedora_base_url are created when you go to Administer -> Site Configuration -> Fedora Collections List. However when the module is first installed these variables should be set to what we expect the default values to be, e.g., http://localhost:8080/fedora for fedora_base_url instead of just having them be blank. ",Islandora Module (Core),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISLANDORA-75,Install guide should be aware of Fedora 3.4,"The install guide should include a version of the install steps that correspond to Fedora 3.4's installer.  Also, a link to the Fedora 3.4-specific version of the Drupal Servlet filter should be included in a prominent place in the install guide so that users aren't trying to use the wrong / old servlet filter when installing the Drupal module against a Fedora 3.4 repository.  This ticket will be resolved when a user can follow the steps of the install guide using either Fedora 3.3 or 3.4 and successfully set up a repository site.",Documentation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISLANDORA-79,Document content modeller and staging area functionality,Please create a user-friendly document focused on how to enable and use Mark Roy's features that were added to Islandora.,Documentation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISLANDORA-80,Ensure all content models work with updated code,Ensure that all of the content models to ship with the next release work with the updated module code.,Islandora Module (Core),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISLANDORA-81,Create permission for detailed list of content,"As discussed in committers meeting 09-02, we want to allow the administrator to hide or show the detailed list of content to specific users.",Islandora Module (Core),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISLANDORA-82,Update Islandora Guide for Sep 21 release.,"The islandora guide should be compatible with the code slated for release on Sept. 21.  A user should be able to follow the guide end-to-end and end up with a working Islandora repository, including collections and content models.",Documentation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISLANDORA-84,Test run Islandora guide,Follow the Islandora guide from start to finish and ensure its correctness.,Documentation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISLANDORA-85,Clean up out-of-date source files,Go through the source files and directories and remove any files that are out of date and / or unused.,Islandora Module (Core),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISLANDORA-86,Move mnpl code out of module directory,Remove mnpl source code from the module directory as it exists in Subversion.   Determine the best place to store it and update once this is decided.  The MNPL module should be its own Drupal module so that it can be deployed in any directory.,Islandora Module (Core),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISLANDORA-87,Create simple README file,Create a simple README file in the Drupal module source tree that points to the Islandora guide and other documentattion.,Documentation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISLANDORA-88,Create communications related to the release,Put together documentation and other material related to the September release.  Also develop a plan for how to communicate to various mailing lists and other publications.  This should also include creating a download page on Islandora.ca and updating the Duraspace WIki page for Islandora to make the download link prominent.,Documentation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISLANDORA-89,Check that Fedora is running on each page load,"Right now when Fedora is not running and a user visits a Fedora collection or item a lot of SOAP error messages are displayed.  The module should, before requesting any collections or Fedora datastreams, check that it can connect to Fedora and if it can't it should display a helpful status message to indicate that Fedora is unavailable.",Islandora Module (Core),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISLANDORA-90,update the drupal filter to work with a Drupal postgres backed database,Art Rhyno has update the drupal filter code to work with postgres.  He has sent us the files he has changed.  We need to do a diff and create a patch to apply to our code base.    I'll provide a link to Art's code whenever I can get back into groupwise (its down again). ,Drupal Servlet Filter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISLANDORA-91,Missing icons in content modeller,The icons used by the content modeller are not in the source tree. ,Islandora Module (Core),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISLANDORA-92,Prepare download package,"Package up the Drupal module code, DrupalFilter .jar files, ant script, README and documentation and make it available somewhere where we can inspect it before the release.",Islandora Module (Core),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISLANDORA-93,Clean up mime type handling,"There are two mime classes, we should ensure that all references are to the newer one, MimeClass.inc. We should be able to delete mimetype.inc eventually.",Islandora Module (Core),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISLANDORA-94,when using the replace stream function for an ISLANDORACM stream get a white screen and stream is not updated,when displaying the detailed list of content and then choosing to replace a datastream it allows you to choose a file but then you can't add the stream (this maybe limited to inline xml streams have tried others yet).  This was down in a fairly new install so will check configuration but ingesting a new object works,Islandora Module (Core),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISLANDORA-95,Updated fedora_repository.module and ObjectHelper.inc to generate appropriate drupal breadcrumbs.,"The fedora_repository_get_item method now calls ObjectHelper->getBreadcrumbs($pid) to get an array of breadcrumbs to send to drupal.   the ObjectHelper method does this by recursively calling the resource index to query for the parent items PID, and the title of the current PID.    It will recurse upwards until it hits  islandora:top (or whatever the fedora_repository_pid drupal variable is set to).     ",Islandora Module (Core),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISLANDORA-96,Refactor $pid function parameters to Fedora_Item,"Currently when one function calls another the usual way to pass a reference to the Fedora object being manipulated is by pasing the PID.  A function that operates on this item will often have to do many similar operations, such as checking that the item exists and getting a list of datastreams.  We should change the function signatures in the chain of calls for retrieving a content model, finding the display / edit / update functions, etc. so that an already-instantiated Fedora_Item object is passed instead of just the PID.",Islandora Module (Core),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISLANDORA-97,Create release notes,"Under the ""What's new in this version"" section of the README file and possibly also the download page we should outline the features that hae been added to the codebase recently. E.g., content modeller, datastream revisions, solr block.  ",Documentation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISLANDORA-98,Added a check for COLLECTION_POLICY in ObjectHelper.inc to display objects as a collection.,"ObjectHelper now checks for a collection policy when displaying an object.   If a policy is found it is displayed as a collection.   Also eliminated the ""Collection Description"" fieldset which is redundant.  Also set the object list fieldset to not be displayed if it is empty.      If no COLLECTION_VIEW datastream is included in the object, then there will be no object list fieldset and the only discernible difference in how the object displays is the addition of an Ingest button which is useful for compound object models.   ",Islandora Module (Core),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
